Jahr,Monat,Mitarbeiter_ID,Name,Geschlecht,Einstellungsdatum,Austrittsdatum,Position,Education Level,Alter,Geburtsdatum,Gehaltsgruppe,Grundausbildung,Interne Weiterbildungen,Planstelle,Zeit bis zur Rente,Verheiratet,Kinder,Urlaubstage_genommen,Überstunden,Fehlzeiten_Krankheitstage,Abwesenheitsgrund,Jährliche Leistungsbewertung,Standort,Wechselbereitschaft,Fortbildungskosten,Anzahl Untergebene,Job Role Progression,Gehalt,Workplace Flexibility,Team Size,Coaching,Job Level,Arbeitszeitmodell,Zufriedenheit,Status,Tenure,Fluktuation,Fluktuationswahrscheinlichkeit
2024,12,78937,Jesse Perry,Weiblich,2010-01-28,Kein Austritt,Fachkraft,Bachelorabschluss,40,1984-11-12,E6,Ja,0,Ja,27,Ja,Ja,1,7,6,Krankheit,4,Büro,0.48,0,0,Keine Veränderung,58509.56159775091,8,24,Nein,Einstiegslevel,Teilzeit,5.760694917380883,Aktiv,14,0,6.346374e-23
2024,12,40217,Lisa Hunter,Männlich,2010-01-14,Kein Austritt,Fachkraft,Masterabschluss,40,1984-01-09,E6,Ja,2,Ja,27,Ja,Ja,1,18,12,Krankheit,1,Büro,0.36,399,0,Beförderung,53245.87488215359,8,17,Ja,Seniorlevel,Homeoffice,5.109472578492953,Aktiv,14,0,3.1883104e-23
2024,12,30777,Carol Griffin,Weiblich,2011-10-09,Kein Austritt,Abteilungsleiter,Berufsausbildung,60,1964-05-02,E12,Ja,5,Nein,7,Ja,Ja,2,35,0,Elternzeit,1,Büro,0.53,3465,2,3,82921.44782748372,7,5,Ja,1,Teilzeit,6.192985665299819,Aktiv,13,0,2.617086e-23
2024,12,98367,Kevin Wilson,Männlich,2024-05-20,Kein Austritt,Bürokraft,Doktorrand,46,1978-09-11,E5,Ja,5,Nein,21,Nein,Ja,1,21,0,Elternzeit,3,Büro,0.38,2032,0,9,41873.476474392744,5,6,Ja,1,Vollzeit,7.424883228581944,Aktiv,0,0,2.288819e-23
2024,12,57067,Natalie Mitchell,Weiblich,2016-10-01,Kein Austritt,Leitung Büro,Bachelorabschluss,56,1968-09-01,E8,Ja,4,Ja,11,Nein,Ja,1,23,0,Elternzeit,5,Büro,0.43,0,0,5,96470.88114440342,3,8,Nein,3,Vollzeit,7.177886990704486,Aktiv,8,0,7.704931e-24
2024,12,14373,Connie Lawrence,Männlich,2010-01-23,Kein Austritt,Leitung Büro,Berufsausbildung,58,1966-11-24,E8,Ja,2,Nein,9,Nein,Ja,1,23,0,Elternzeit,3,Büro,0.22,923,0,Keine Veränderung,98402.6138504953,3,10,Nein,Executivelevel,Homeoffice,5.948472578492952,Aktiv,14,0,4.4962358e-24
2024,12,83895,Nicole Bright,Weiblich,2018-07-26,Kein Austritt,Abteilungsleiter,Berufsausbildung,49,1975-05-10,E12,Ja,1,Ja,18,Nein,Ja,0,32,8,Krankheit,1,Büro,0.07,4321,2,9,81550.16036290543,0,11,Ja,2,Homeoffice,7.7267456032646,Aktiv,6,0,2.6880638e-24
2024,12,54725,Eric Williams,Weiblich,2010-01-22,Kein Austritt,Leitung Büro,Doktorrand,53,1971-11-24,E8,Ja,0,Ja,14,Nein,Ja,2,33,13,Krankheit,2,Büro,0.19,3794,0,Seitlicher Wechsel,94404.10242184789,7,9,Nein,Einstiegslevel,Homeoffice,6.2204890228966505,Aktiv,14,0,2.4999562e-24
2024,12,75597,Thomas Peterson,Männlich,2010-01-10,Kein Austritt,Bürokraft,Bachelorabschluss,42,1982-09-13,E5,Ja,0,Ja,25,Ja,Ja,0,16,7,Krankheit,2,Büro,0.49,4058,0,Verlassen und Wiedereinstieg,41470.02716256414,7,23,Nein,Einstiegslevel,Homeoffice,6.474793934419069,Aktiv,14,0,2.4406852e-24
2024,12,61964,Dennis Garcia,Männlich,2014-06-17,Kein Austritt,Leitung Landeszentrale,Doktorrand,45,1979-06-20,E10,Ja,4,Ja,22,Nein,Ja,2,29,10,Krankheit,5,Büro,0.09,0,1,10,109605.15976613996,2,19,Ja,4,Homeoffice,6.977606686101085,Aktiv,10,0,2.1310458e-24
2024,12,97686,Adam Brooks,Weiblich,2010-08-27,Kein Austritt,Leitung Büro,Doktorrand,44,1979-12-09,E8,Ja,0,Nein,23,Nein,Ja,2,22,4,Krankheit,5,Büro,0.27,0,0,1,94216.91353454048,8,9,Nein,4,Teilzeit,8.191375774002339,Aktiv,14,0,1.4720722e-24
2024,12,35105,Aimee Montoya,Männlich,2010-11-12,Kein Austritt,Bürokraft,Berufsausbildung,39,1985-11-18,E5,Ja,2,Nein,28,Nein,Ja,2,18,0,Elternzeit,4,Büro,0.97,0,0,Beförderung,48100.00291788638,8,17,Ja,Executivelevel,Teilzeit,6.107092756684234,Aktiv,14,0,8.738722e-25
2024,12,47777,Jeremy Dalton,Weiblich,2010-01-02,Kein Austritt,Bürokraft,Bachelorabschluss,51,1973-08-05,E5,Ja,3,Nein,16,Ja,Ja,2,13,9,Krankheit,5,Büro,0.23,3230,0,Beförderung,51488.92344087352,5,10,Ja,Einstiegslevel,Vollzeit,5.86921054309391,Aktiv,14,0,3.711532e-25
2024,12,12800,Tammy Lynch,Männlich,2020-09-18,Kein Austritt,Fachkraft,Berufsausbildung,44,1980-02-03,E6,Ja,3,Ja,23,Nein,Ja,0,12,17,Krankheit,2,Büro,0.64,351,0,2,65057.84960788455,9,21,Nein,3,Vollzeit,6.920912592800004,Aktiv,4,0,2.5348906e-25
2024,12,82439,Kelly King,Männlich,2014-06-17,Kein Austritt,Fachkraft,Masterabschluss,55,1968-12-20,E6,Ja,5,Ja,12,Ja,Ja,2,19,0,Sabbatical,1,Büro,0.71,0,0,6,49531.759073143614,9,19,Ja,2,Homeoffice,7.4791956032646,Aktiv,10,0,6.415297e-26
2024,12,52516,Joanna Pacheco,Weiblich,2010-01-02,Kein Austritt,Fachkraft,Doktorrand,55,1968-12-26,E6,Ja,2,Nein,12,Ja,Ja,1,22,0,Elternzeit,2,Büro,0.72,0,0,Keine Veränderung,61562.79405280569,2,21,Nein,Mittellevel,Teilzeit,6.150131535888022,Aktiv,14,0,2.1424713e-26
2024,12,87656,Penny Bowman,Männlich,2010-01-06,Kein Austritt,Fachkraft,Masterabschluss,61,1963-05-06,E6,Ja,4,Ja,6,Nein,Ja,1,18,17,Krankheit,5,Büro,0.08,0,0,Beförderung,63663.09265999487,8,5,Nein,Mittellevel,Vollzeit,5.011195259823737,Aktiv,14,0,7.605285e-27
2024,12,82102,Michael Lewis,Männlich,2010-01-21,Kein Austritt,Bürokraft,Bachelorabschluss,44,1980-01-28,E5,Ja,4,Nein,23,Ja,Ja,1,17,0,Elternzeit,2,Büro,0.14,0,0,Beförderung,61268.66674749039,8,14,Nein,Mittellevel,Teilzeit,5.867694917380883,Aktiv,14,0,7.034865e-27
2024,12,67377,Molly Watts,Weiblich,2010-01-26,Kein Austritt,Bürokraft,Doktorrand,49,1975-04-12,E5,Ja,4,Ja,18,Ja,Ja,2,11,11,Krankheit,1,Büro,0.07,0,0,Beförderung,56686.11980611784,0,13,Nein,Mittellevel,Homeoffice,5.359489022896647,Aktiv,14,0,2.6777028e-27
2024,12,69049,Ruben Dunn,Weiblich,2010-01-23,Kein Austritt,Fachkraft,Bachelorabschluss,54,1969-12-08,E6,Ja,1,Ja,13,Ja,Ja,2,25,1,Krankheit,4,Büro,0.58,0,0,Verlassen und Wiedereinstieg,48506.94934636813,1,6,Nein,Einstiegslevel,Teilzeit,7.451134037694435,Aktiv,14,0,2.6050984e-27
2024,12,26942,Lacey Morrow,Weiblich,2020-09-07,Kein Austritt,Fachkraft,Masterabschluss,55,1969-07-14,E6,Ja,2,Ja,12,Ja,Ja,2,13,2,Krankheit,5,Büro,0.08,0,0,8,37842.26435731099,1,21,Ja,4,Homeoffice,8.50438105691198,Aktiv,4,0,1.5673568e-27
2024,12,89506,Robert Chang,Weiblich,2010-11-08,Kein Austritt,Fachkraft,Berufsausbildung,43,1981-10-16,E6,Ja,2,Nein,24,Nein,Ja,1,15,0,Elternzeit,4,Büro,0.21,0,0,5,51096.018482824125,6,17,Nein,1,Homeoffice,6.4229617235128655,Aktiv,14,0,1.2045064e-27
2024,12,63488,Jason Fletcher,Männlich,2019-01-10,Kein Austritt,Abteilungsleiter,Masterabschluss,56,1968-11-10,E12,Ja,0,Ja,11,Ja,Ja,1,28,10,Krankheit,2,Büro,0.29,0,2,8,89610.03432453999,2,12,Ja,2,Vollzeit,9.022782910370074,Aktiv,5,0,7.1358126e-28
2024,12,16628,Heather Mcmahon,Männlich,2016-06-26,Kein Austritt,Leitung Büro,Berufsausbildung,52,1972-03-02,E8,Ja,3,Nein,15,Nein,Ja,0,24,0,Elternzeit,2,Büro,0.4,2012,0,4,106645.00116054335,1,22,Ja,1,Vollzeit,6.169844436235399,Aktiv,8,0,3.4810616e-28
2024,12,55709,Chris Jones,Weiblich,2014-06-05,Kein Austritt,Unterabteilungsleiter,Doktorrand,56,1967-12-15,E10,Ja,3,Nein,11,Ja,Ja,0,32,9,Krankheit,3,Landeszentrale,0.44,2314,3,9,74369.06003150437,4,25,Nein,4,Teilzeit,7.58991479087039,Aktiv,10,0,2.9483939e-28
2024,12,89471,Joann Ferguson,Männlich,2010-01-10,Kein Austritt,Fachkraft,Masterabschluss,45,1978-12-26,E6,Ja,5,Ja,22,Nein,Ja,0,23,0,keine,3,Büro,0.8,0,0,Keine Veränderung,37220.25513803396,4,19,Nein,Executivelevel,Vollzeit,7.209489022896648,Aktiv,14,0,2.1592807e-28
2024,12,83275,Tina Brown,Männlich,2023-03-12,Kein Austritt,Leitung Landeszentrale,Berufsausbildung,38,1986-06-04,E10,Ja,4,Nein,29,Nein,Ja,0,32,0,Sabbatical,1,Bund,0.6,0,1,0,79216.56822011802,1,14,Nein,2,Homeoffice,8.814036648261634,Aktiv,1,0,1.918337e-28
2024,12,27612,Shawna Silva,Weiblich,2014-06-11,Kein Austritt,Abteilungsleiter,Bachelorabschluss,48,1976-06-15,E12,Ja,3,Ja,19,Nein,Ja,0,37,0,keine,3,Büro,0.81,783,2,1,90766.78850965251,4,25,Nein,1,Homeoffice,7.88374109485487,Aktiv,10,0,1.1597547e-28
2024,12,86955,Tanner Mitchell DDS,Männlich,2010-01-12,Kein Austritt,Bürokraft,Doktorrand,53,1970-12-21,E5,Ja,1,Nein,14,Ja,Ja,1,14,0,Elternzeit,2,Büro,0.18,3148,0,Keine Veränderung,49639.20664174747,0,16,Nein,Seniorlevel,Homeoffice,5.706472578492953,Aktiv,14,0,1.122299e-28
2024,12,23069,Joshua Cooke,Männlich,2010-01-01,Kein Austritt,Fachkraft,Masterabschluss,58,1965-12-04,E6,Ja,3,Nein,9,Nein,Ja,0,27,8,Krankheit,4,Bund,0.3,3576,0,Seitlicher Wechsel,36221.05155367591,2,24,Ja,Mittellevel,Teilzeit,6.274294917380882,Aktiv,14,0,1.0905448e-28
2024,12,11517,Kristi Jordan,Männlich,2020-09-28,Kein Austritt,Abteilungsleiter,Masterabschluss,35,1989-10-05,E12,Ja,0,Nein,32,Nein,Ja,0,26,7,Krankheit,4,Büro,0.37,2455,2,9,108060.29708049692,6,20,Ja,4,Homeoffice,8.383601692693924,Aktiv,4,0,1.0147017e-28
2024,12,48680,James Bradley,Männlich,2010-01-24,Kein Austritt,Bürokraft,Bachelorabschluss,51,1973-07-07,E5,Ja,3,Nein,16,Nein,Ja,0,19,8,Krankheit,2,Büro,0.98,0,0,Keine Veränderung,52014.556206822424,0,17,Nein,Mittellevel,Vollzeit,6.197133733958408,Aktiv,14,0,5.476579e-29
2024,12,34925,Kimberly Rivera,Männlich,2014-06-27,Kein Austritt,Leitung Landeszentrale,Doktorrand,46,1978-03-01,E10,Ja,4,Nein,21,Ja,Ja,0,31,6,Krankheit,1,Büro,0.53,4923,1,1,88568.52924208729,10,14,Ja,1,Homeoffice,8.938962592800001,Aktiv,10,0,4.400053e-29
2024,12,43394,Kristin Hickman,Weiblich,2021-02-08,Kein Austritt,Leitung Büro,Bachelorabschluss,39,1985-06-08,E8,Ja,3,Nein,28,Ja,Ja,0,21,0,Elternzeit,1,Büro,0.94,4310,0,5,72369.1848188216,5,17,Nein,4,Vollzeit,9.01738105691198,Aktiv,3,0,3.5160936e-29
2024,12,30052,Chad Jones,Männlich,2010-01-07,Kein Austritt,Bürokraft,Bachelorabschluss,44,1980-09-01,E5,Ja,5,Ja,23,Nein,Ja,1,16,4,Krankheit,1,Büro,0.9,0,0,Keine Veränderung,48661.43599490282,5,14,Nein,Mittellevel,Teilzeit,6.401675846346963,Aktiv,14,0,3.1333436e-29
2024,12,57472,Brittany Farmer,Weiblich,2010-01-12,Kein Austritt,Fachkraft,Doktorrand,59,1965-07-17,E6,Ja,2,Nein,8,Nein,Ja,1,21,10,Krankheit,2,Büro,0.19,0,0,Beförderung,62870.47038027654,2,7,Nein,Mittellevel,Teilzeit,5.937934037694434,Aktiv,14,0,2.5820233e-29
2024,12,91057,Maria Parker,Männlich,2010-01-20,Kein Austritt,Bürokraft,Bachelorabschluss,44,1980-08-11,E5,Ja,1,Nein,23,Ja,Ja,2,12,0,Sabbatical,5,Büro,0.4,0,0,Keine Veränderung,45049.82788181492,5,16,Nein,Seniorlevel,Homeoffice,5.674133733958408,Aktiv,14,0,2.4110846e-29
2024,12,63005,Mark Cox,Männlich,2010-01-08,Kein Austritt,Bürokraft,Masterabschluss,45,1979-01-18,E5,Ja,5,Nein,22,Nein,Ja,2,6,8,Krankheit,2,Büro,0.27,0,0,Keine Veränderung,57033.54530001794,3,8,Nein,Seniorlevel,Vollzeit,6.175331535888021,Aktiv,14,0,2.2080164e-29
2024,12,76550,Krista Gibson,Männlich,2010-01-24,Kein Austritt,Bürokraft,Bachelorabschluss,44,1980-08-05,E5,Ja,5,Ja,23,Ja,Ja,0,18,5,Krankheit,5,Landeszentrale,0.37,3604,0,Seitlicher Wechsel,55015.86363060933,0,21,Nein,Executivelevel,Homeoffice,6.944092756684234,Aktiv,14,0,1.6894095e-29
2024,12,50730,Meghan Rush,Weiblich,2010-01-16,Kein Austritt,Bürokraft,Berufsausbildung,46,1978-04-03,E5,Ja,2,Nein,21,Nein,Ja,0,23,0,Elternzeit,1,Büro,0.23,2048,0,Keine Veränderung,50826.99466464364,0,13,Ja,Einstiegslevel,Vollzeit,6.816694917380882,Aktiv,14,0,1.1503998e-29
2024,12,42590,Jacqueline Turner,Männlich,2021-02-23,Kein Austritt,Abteilungsleiter,Bachelorabschluss,55,1969-10-14,E12,Ja,0,Nein,12,Ja,Ja,2,33,7,Krankheit,1,Büro,0.27,0,2,7,96241.87058586632,7,25,Ja,1,Vollzeit,8.295775774002337,Aktiv,3,0,1.1251406e-29
2024,12,38906,Laura Hernandez,Weiblich,2010-01-26,Kein Austritt,Bürokraft,Berufsausbildung,47,1977-04-05,E5,Ja,0,Ja,20,Nein,Ja,1,14,5,Krankheit,4,Büro,0.5,0,0,Beförderung,41922.53022141342,10,24,Nein,Mittellevel,Teilzeit,6.117092756684233,Aktiv,14,0,6.2710506e-30
2024,12,46410,Rachel Sullivan,Männlich,2017-10-26,Kein Austritt,Leitung Büro,Berufsausbildung,47,1977-11-25,E8,Ja,1,Nein,20,Ja,Ja,0,24,0,Elternzeit,3,Büro,0.8,0,0,9,89717.23033729423,7,15,Ja,1,Vollzeit,8.77831673088075,Aktiv,7,0,4.072222e-30
2024,12,59992,Kristopher Curtis,Weiblich,2019-01-16,Kein Austritt,Abteilungsleiter,Masterabschluss,37,1986-12-03,E12,Ja,1,Nein,30,Ja,Ja,1,28,16,Krankheit,2,Bund,0.03,4688,2,1,91855.19550955638,0,14,Ja,3,Homeoffice,8.865508631674844,Aktiv,5,0,3.358957e-30
