Jahr,Monat,Mitarbeiter_ID,Name,Geschlecht,Einstellungsdatum,Austrittsdatum,Position,Education Level,Alter,Geburtsdatum,Gehaltsgruppe,Grundausbildung,Interne Weiterbildungen,Planstelle,Zeit bis zur Rente,Verheiratet,Kinder,Urlaubstage_genommen,Überstunden,Fehlzeiten_Krankheitstage,Abwesenheitsgrund,Jährliche Leistungsbewertung,Standort,Wechselbereitschaft,Fortbildungskosten,Anzahl Untergebene,Job Role Progression,Gehalt,Workplace Flexibility,Team Size,Coaching,Job Level,Arbeitszeitmodell,Zufriedenheit,Status,Tenure,Fluktuation,Fluktuationswahrscheinlichkeit
2024,12,42227,Sheena Hayes,Männlich,2023-12-01,Kein Austritt,Abteilungsleiter,Masterabschluss,50,1973-12-04,E12,Ja,4,Nein,17,Ja,Ja,2,34,10,Krankheit,4,Landeszentrale,0.36,0,2,8,94253.82548531512,7,18,Nein,1,Vollzeit,6.951708631674846,Aktiv,1,0,7.380832e-20
2024,12,26168,Karen Wells,Weiblich,2024-11-01,Kein Austritt,Leitung Büro,Bachelorabschluss,46,1978-02-23,E8,Ja,2,Nein,21,Nein,Nein,1,24,9,Krankheit,4,Büro,0.55,0,0,3,92111.11431260736,8,18,Ja,1,Teilzeit,6.339632323051552,Aktiv,0,0,2.6917835e-20
2024,12,85250,Cody Conley,Männlich,2023-12-01,Kein Austritt,Bürokraft,Berufsausbildung,34,1990-03-04,E5,Ja,5,Ja,33,Ja,Ja,1,19,8,Krankheit,3,Büro,0.67,0,0,7,53614.12916069951,2,22,Nein,1,Teilzeit,5.327033200812188,Aktiv,1,0,2.1295628e-20
2024,12,77782,Zachary Yu,Männlich,2024-08-01,Kein Austritt,Leitung Büro,Masterabschluss,38,1986-03-04,E8,Ja,3,Nein,29,Ja,Ja,2,23,7,Krankheit,4,Landeszentrale,0.62,2071,0,10,94711.43185142282,4,5,Ja,3,Vollzeit,8.05965629533683,Aktiv,0,0,1.0971591e-20
2024,12,68176,Joel Newton,Weiblich,2016-03-01,Kein Austritt,Leitung Landeszentrale,Berufsausbildung,45,1979-07-27,E10,Ja,0,Ja,22,Nein,Ja,0,32,15,Krankheit,2,Büro,0.47,0,1,5,85651.1223345297,3,5,Nein,2,Teilzeit,5.05831426366427,Aktiv,8,0,1.8376815e-21
2024,12,99949,Kyle Blake,Weiblich,2016-08-01,Kein Austritt,Leitung Landeszentrale,Bachelorabschluss,55,1969-06-07,E10,Ja,2,Nein,12,Ja,Ja,1,29,9,Krankheit,2,Büro,0.16,0,1,10,88809.92199046198,2,25,Nein,4,Vollzeit,7.180826095579658,Aktiv,8,0,1.7453781e-23
2024,12,60679,Willie Duncan,Männlich,2016-03-01,Kein Austritt,Fachkraft,Doktorrand,49,1975-12-01,E6,Ja,2,Nein,18,Ja,Ja,2,13,12,Krankheit,4,Büro,0.47,1858,0,9,63088.98310699776,5,18,Nein,4,Vollzeit,5.121475273309083,Aktiv,8,0,8.49313e-24
2024,12,72796,Anthony Scott,Weiblich,2024-08-01,Kein Austritt,Fachkraft,Doktorrand,42,1982-07-08,E6,Ja,0,Nein,25,Ja,Ja,1,26,1,Krankheit,1,Landeszentrale,0.04,0,0,5,55037.0055840616,1,11,Nein,1,Teilzeit,7.443038199308312,Aktiv,0,0,5.1032457e-25
2024,12,98358,Kevin Moss,Männlich,2022-11-01,Kein Austritt,Bürokraft,Bachelorabschluss,39,1985-02-15,E5,Ja,3,Ja,28,Nein,Ja,2,8,0,keine,5,Landeszentrale,0.83,3057,0,4,65467.03870602613,4,17,Nein,2,Vollzeit,4.688734037694434,Aktiv,2,0,1.0915121e-25
2024,12,74438,Jeremy Wallace,Männlich,2021-01-01,Kein Austritt,Unterabteilungsleiter,Doktorrand,56,1968-02-20,E10,Ja,1,Nein,11,Ja,Ja,0,37,0,Erkrankung mit Reha,2,Büro,0.75,0,3,2,96341.7715153548,3,24,Ja,3,Vollzeit,4.996634072686606,Aktiv,3,0,1.1454001e-27
2024,12,94391,Daniel Roberson,Männlich,2014-05-01,Kein Austritt,Leitung Büro,Masterabschluss,46,1978-10-19,E8,Ja,5,Ja,21,Nein,Ja,2,26,0,Elternzeit,3,Landeszentrale,0.22,4468,0,5,77876.8330489507,9,7,Nein,3,Homeoffice,5.531991094854871,Aktiv,10,0,3.0128472e-29
2024,12,24007,Michael Cross DDS,Männlich,2021-01-01,Kein Austritt,Unterabteilungsleiter,Doktorrand,49,1975-06-08,E10,Ja,0,Nein,18,Ja,Ja,2,40,0,keine,3,Büro,0.25,0,3,8,72997.07901687225,1,11,Ja,2,Teilzeit,6.778926095579658,Aktiv,3,0,1.7767783e-29
2024,12,89887,Kim Erickson,Männlich,2010-01-01,Kein Austritt,Bürokraft,Berufsausbildung,43,1980-12-14,E5,Ja,5,Nein,24,Nein,Ja,1,15,11,Krankheit,3,Büro,0.5,0,0,Keine Veränderung,51542.225464353985,5,17,Ja,Mittellevel,Vollzeit,5.415331535888022,Aktiv,14,0,1.5979272e-29
2024,12,93400,Adam Shannon,Weiblich,2021-12-01,Kein Austritt,Abteilungsleiter,Bachelorabschluss,44,1980-01-24,E12,Ja,4,Ja,23,Ja,Ja,1,35,0,Elternzeit,4,Büro,0.76,0,2,1,75497.44655479964,3,20,Ja,4,Homeoffice,7.519236573383928,Aktiv,3,0,1.4892956e-29
2024,12,65703,Reginald Cordova,Männlich,2024-08-01,Kein Austritt,Fachkraft,Masterabschluss,55,1969-10-25,E6,Ja,3,Nein,12,Ja,Ja,2,24,7,Krankheit,2,Landeszentrale,0.32,3618,0,2,51104.23855730325,10,7,Nein,2,Vollzeit,6.443884626161243,Aktiv,0,0,1.4603785e-29
2024,12,53515,Michael Evans,Weiblich,2010-01-01,Kein Austritt,Leitung Büro,Berufsausbildung,59,1965-09-15,E8,Ja,0,Nein,8,Nein,Ja,0,28,10,Krankheit,1,Bund,0.7,3401,0,Keine Veränderung,93342.0574862868,2,16,Nein,Executivelevel,Teilzeit,7.175331535888021,Aktiv,14,0,4.70426e-30
2024,12,21182,Tony Cooper,Weiblich,2022-06-01,Kein Austritt,Abteilungsleiter,Bachelorabschluss,51,1973-09-21,E12,Ja,4,Nein,16,Nein,Ja,0,36,9,Krankheit,5,Bund,0.97,541,2,3,83452.91972638617,7,18,Nein,3,Homeoffice,7.269386648261634,Aktiv,2,0,2.1116912e-30
2024,12,12565,Andrew Phelps,Weiblich,2016-03-01,Kein Austritt,Bürokraft,Berufsausbildung,51,1973-02-14,E5,Ja,5,Ja,16,Nein,Ja,0,10,0,Elternzeit,5,Büro,0.74,0,0,8,49897.017577837134,9,24,Ja,1,Homeoffice,6.2739011580793935,Aktiv,8,0,1.9211618e-30
2024,12,78021,Victoria Garcia,Männlich,2010-01-01,Kein Austritt,Bürokraft,Bachelorabschluss,44,1980-01-28,E5,Ja,2,Nein,23,Nein,Ja,1,19,6,Krankheit,5,Büro,0.16,0,0,Keine Veränderung,59044.10339152169,9,19,Nein,Mittellevel,Teilzeit,5.867694917380883,Aktiv,14,0,8.378346e-31
2024,12,91691,Jennifer Banks,Weiblich,2010-01-01,Kein Austritt,Bürokraft,Berufsausbildung,58,1966-09-08,E5,Ja,5,Ja,9,Nein,Ja,0,14,12,Krankheit,5,Landeszentrale,0.94,3062,0,Keine Veränderung,44425.45203249896,1,10,Ja,Einstiegslevel,Homeoffice,6.147133733958409,Aktiv,14,0,1.0290334e-31
2024,12,82917,Anthony Ward,Weiblich,2021-01-01,Kein Austritt,Abteilungsleiter,Berufsausbildung,48,1976-04-10,E12,Ja,0,Nein,19,Ja,Ja,0,35,0,keine,2,Büro,0.87,2154,2,6,106037.61926275966,0,25,Ja,1,Vollzeit,5.03068381654656,Aktiv,3,0,6.648605e-32
2024,12,46471,Mrs. Diane Reyes,Weiblich,2010-10-17,Kein Austritt,Bürokraft,Masterabschluss,39,1985-10-23,E5,Ja,5,Nein,28,Nein,Ja,1,11,0,Elternzeit,5,Büro,0.2,2675,0,Keine Veränderung,58528.88954437093,8,21,Nein,Executivelevel,Teilzeit,5.756694917380883,Aktiv,14,0,4.6417734e-33
2024,12,36973,Olivia Dorsey,Männlich,2023-12-01,Kein Austritt,Unterabteilungsleiter,Masterabschluss,34,1989-12-28,E10,Ja,0,Ja,33,Ja,Ja,0,40,0,Erkrankung mit Reha,1,Büro,0.17,3744,3,4,117316.4540736544,1,6,Nein,3,Homeoffice,6.1266752733090835,Aktiv,1,0,2.4425364e-33
2024,12,19556,Paul Stephens,Männlich,2022-11-01,Kein Austritt,Bürokraft,Masterabschluss,35,1989-04-12,E5,Ja,2,Nein,32,Ja,Ja,2,28,0,Elternzeit,4,Büro,0.61,2119,0,1,56833.08922897964,0,22,Nein,4,Vollzeit,7.251633200812186,Aktiv,2,0,1.713773e-33
2024,12,13585,Ronald Brown,Männlich,2023-12-01,Kein Austritt,Unterabteilungsleiter,Masterabschluss,31,1993-03-24,E10,Ja,1,Ja,36,Ja,Ja,1,42,0,Erkrankung mit Reha,5,Landeszentrale,0.96,956,3,10,70921.99423901804,5,6,Ja,4,Homeoffice,6.734555041098121,Aktiv,1,0,1.5226805e-33
2024,12,87356,George Harper,Weiblich,2010-01-01,Kein Austritt,Bürokraft,Masterabschluss,59,1965-08-18,E5,Ja,5,Nein,8,Nein,Ja,1,4,0,Elternzeit,5,Büro,0.23,0,0,Beförderung,39974.78285631671,6,15,Nein,Mittellevel,Teilzeit,5.1633315358880205,Aktiv,14,0,7.4573903e-34
2024,12,41566,Angelica Keith,Weiblich,2010-01-20,Kein Austritt,Bürokraft,Berufsausbildung,39,1985-01-26,E5,Ja,1,Nein,28,Ja,Ja,1,18,9,Krankheit,2,Büro,0.45,2150,0,Seitlicher Wechsel,51002.89064397609,0,16,Ja,Mittellevel,Homeoffice,5.934793934419068,Aktiv,14,0,5.1043914e-34
2024,12,56116,Krista Davis,Männlich,2023-12-01,Kein Austritt,Leitung Büro,Masterabschluss,60,1964-06-10,E8,Ja,0,Ja,7,Ja,Ja,1,25,0,Elternzeit,2,Büro,0.64,1149,0,8,113346.88790715352,6,8,Ja,1,Homeoffice,9.680782010255376,Aktiv,1,0,5.032199e-34
2024,12,31686,Andrew Powell,Männlich,2024-08-01,Kein Austritt,Unterabteilungsleiter,Masterabschluss,48,1976-04-07,E10,Ja,0,Ja,19,Nein,Ja,1,40,7,Krankheit,5,Büro,0.57,0,3,10,94250.20822650274,3,8,Nein,3,Vollzeit,8.481775485793571,Aktiv,0,0,2.373526e-34
2024,12,39451,Darlene Miller,Männlich,2010-01-01,Kein Austritt,Bürokraft,Berufsausbildung,48,1975-12-27,E5,Ja,0,Nein,19,Ja,Ja,0,14,0,Elternzeit,2,Büro,0.19,0,0,Beförderung,53174.05187557104,2,14,Ja,Mittellevel,Teilzeit,5.480984178454212,Aktiv,14,0,1.5231737e-34
2024,12,10181,Mark Wilson,Weiblich,2019-08-01,Kein Austritt,Unterabteilungsleiter,Masterabschluss,53,1971-08-18,E10,Ja,4,Ja,14,Ja,Ja,1,36,0,Elternzeit,3,Büro,0.81,1312,3,2,110287.60316373954,1,12,Ja,2,Vollzeit,6.908169708421404,Aktiv,5,0,1.4205235e-34
2024,12,51704,Melissa Gates,Männlich,2010-01-01,Kein Austritt,Fachkraft,Bachelorabschluss,60,1964-07-25,E6,Ja,0,Ja,7,Ja,Ja,1,23,13,Krankheit,2,Büro,0.89,0,0,Beförderung,50354.46617776361,3,13,Nein,Einstiegslevel,Teilzeit,5.268131535888022,Aktiv,14,0,1.3982764e-34
2024,12,60277,Marie Christian,Weiblich,2010-01-01,Kein Austritt,Fachkraft,Masterabschluss,58,1966-05-27,E6,Ja,4,Ja,9,Ja,Ja,1,24,8,Krankheit,4,Büro,0.76,1464,0,Keine Veränderung,40313.365529872695,4,12,Ja,Einstiegslevel,Teilzeit,6.530734037694435,Aktiv,14,0,1.4754031e-35
2024,12,69437,Jennifer Johnson,Männlich,2017-05-01,Kein Austritt,Leitung Büro,Bachelorabschluss,52,1972-05-04,E8,Ja,4,Nein,15,Nein,Ja,2,12,0,Sabbatical,2,Büro,0.08,0,0,7,94098.57130901664,2,14,Ja,1,Homeoffice,5.587494685431596,Aktiv,7,0,1.20222465e-35
2024,12,11940,Cody Sanchez,Männlich,2024-11-01,Kein Austritt,Leitung Büro,Masterabschluss,43,1981-01-01,E8,Ja,2,Ja,24,Ja,Ja,1,22,2,Krankheit,2,Büro,0.93,452,0,0,84741.656883793,6,20,Nein,1,Teilzeit,10.0,Aktiv,0,0,4.1869166e-36
2024,12,65083,Ricky Luna,Weiblich,2014-05-01,Kein Austritt,Unterabteilungsleiter,Bachelorabschluss,41,1983-07-28,E10,Ja,4,Nein,26,Nein,Ja,0,38,0,Elternzeit,5,Büro,0.07,0,3,8,76196.7507232283,2,5,Nein,2,Vollzeit,5.392870691383216,Aktiv,10,0,2.5340746e-36
2024,12,51594,Catherine Davis,Weiblich,2010-04-01,Kein Austritt,Leitung Büro,Masterabschluss,59,1965-04-27,E8,Ja,1,Ja,8,Nein,Ja,2,27,7,Krankheit,2,Büro,0.05,1048,0,10,61623.6075033263,1,12,Nein,1,Teilzeit,8.803644093792547,Aktiv,14,0,2.1337906e-36
2024,12,50684,Kevin Anderson,Weiblich,2024-08-01,Kein Austritt,Fachkraft,Masterabschluss,29,1994-12-02,E6,Ja,2,Ja,38,Ja,Ja,0,14,0,keine,3,Landeszentrale,0.61,450,0,5,66049.74420189748,8,11,Nein,3,Teilzeit,8.56607298265407,Aktiv,0,0,1.6718695e-36
2024,12,50279,Stacy Stein,Weiblich,2024-08-01,Kein Austritt,Leitung Büro,Berufsausbildung,38,1986-09-16,E8,Ja,5,Ja,29,Ja,Ja,0,30,0,keine,3,Landeszentrale,0.73,3680,0,8,79229.81812073005,7,14,Ja,4,Homeoffice,10.0,Aktiv,0,0,1.2314995e-36
