Jahr,Monat,Mitarbeiter_ID,Name,Geschlecht,Einstellungsdatum,Austrittsdatum,Position,Education Level,Alter,Geburtsdatum,Gehaltsgruppe,Grundausbildung,Interne Weiterbildungen,Planstelle,Zeit bis zur Rente,Verheiratet,Kinder,Urlaubstage_genommen,Überstunden,Fehlzeiten_Krankheitstage,Abwesenheitsgrund,Jährliche Leistungsbewertung,Standort,Wechselbereitschaft,Fortbildungskosten,Anzahl Untergebene,Job Role Progression,Gehalt,Workplace Flexibility,Team Size,Coaching,Job Level,Arbeitszeitmodell,Zufriedenheit,Status,Tenure,Fluktuation,Fluktuationswahrscheinlichkeit
2024,12,39451,Darlene Miller,Männlich,2010-01-01,Kein Austritt,Bürokraft,Berufsausbildung,48,1975-12-27,E5,Ja,0,Nein,19,Ja,Ja,0,14,0,Elternzeit,2,Büro,0.19,0,0,Beförderung,53174.05187557104,2,14,Ja,Mittellevel,Teilzeit,5.480984178454212,Aktiv,14,0,3.3407077442868576
2024,12,65255,Cindy Gomez,Männlich,2010-01-01,Kein Austritt,Bürokraft,Berufsausbildung,45,1979-05-17,E5,Ja,5,Ja,22,Ja,Ja,1,13,5,Krankheit,2,Landeszentrale,0.31,4557,0,Keine Veränderung,54759.29333152403,4,17,Nein,Mittellevel,Teilzeit,5.985534037694434,Aktiv,14,0,2.31589620944707
2024,12,98033,James Miller,Männlich,2011-01-01,Kein Austritt,Leitung Büro,Berufsausbildung,48,1976-02-15,E8,Ja,5,Nein,19,Ja,Ja,2,19,12,Krankheit,1,Büro,0.13,0,0,4,98352.16700521528,8,16,Ja,1,Vollzeit,6.3524338165465615,Aktiv,13,0,1.706745406541294
2024,12,85392,Shelly Spencer,Männlich,2010-01-01,Kein Austritt,Bürokraft,Masterabschluss,46,1978-03-11,E5,Ja,2,Nein,21,Ja,Ja,2,17,0,keine,2,Büro,0.88,0,0,Beförderung,50183.11266018472,5,16,Ja,Mittellevel,Vollzeit,5.497133733958408,Aktiv,14,0,1.5419985397152507
2024,12,71669,Amy Kelley,Männlich,2010-01-01,Kein Austritt,Bürokraft,Masterabschluss,46,1978-07-28,E5,Ja,5,Ja,21,Ja,Ja,0,21,12,Krankheit,2,Büro,0.3,4849,0,Keine Veränderung,46453.59465729827,2,5,Ja,Seniorlevel,Homeoffice,5.241133733958409,Aktiv,14,0,1.160049880037145
2024,12,60679,Willie Duncan,Männlich,2016-03-01,Kein Austritt,Fachkraft,Doktorrand,49,1975-12-01,E6,Ja,2,Nein,18,Ja,Ja,2,13,12,Krankheit,4,Büro,0.47,1858,0,9,63088.98310699776,5,18,Nein,4,Vollzeit,5.121475273309083,Aktiv,8,0,0.9619505695729036
2024,12,47156,Carolyn Kane,Männlich,2022-11-01,Kein Austritt,Leitung Landeszentrale,Bachelorabschluss,45,1979-03-11,E10,Ja,3,Nein,22,Nein,Ja,1,27,14,Krankheit,3,Landeszentrale,0.05,3076,1,0,107157.68080705169,0,10,Nein,4,Teilzeit,5.138857632202393,Aktiv,2,0,0.6592701393099848
2024,12,70222,Andrea Brown,Weiblich,2022-11-01,Kein Austritt,Abteilungsleiter,Bachelorabschluss,53,1971-04-27,E12,Ja,3,Nein,14,Ja,Ja,2,32,0,Erkrankung mit Reha,4,Büro,0.78,3240,2,3,98340.42722381542,7,20,Nein,4,Homeoffice,4.264313869129479,Aktiv,2,0,0.6486201471645084
2024,12,78021,Victoria Garcia,Männlich,2010-01-01,Kein Austritt,Bürokraft,Bachelorabschluss,44,1980-01-28,E5,Ja,2,Nein,23,Nein,Ja,1,19,6,Krankheit,5,Büro,0.16,0,0,Keine Veränderung,59044.10339152169,9,19,Nein,Mittellevel,Teilzeit,5.867694917380883,Aktiv,14,0,0.5570734550053501
2024,12,51704,Melissa Gates,Männlich,2010-01-01,Kein Austritt,Fachkraft,Bachelorabschluss,60,1964-07-25,E6,Ja,0,Ja,7,Ja,Ja,1,23,13,Krankheit,2,Büro,0.89,0,0,Beförderung,50354.46617776361,3,13,Nein,Einstiegslevel,Teilzeit,5.268131535888022,Aktiv,14,0,0.4422950139670153
2024,12,46471,Mrs. Diane Reyes,Weiblich,2010-10-17,Kein Austritt,Bürokraft,Masterabschluss,39,1985-10-23,E5,Ja,5,Nein,28,Nein,Ja,1,11,0,Elternzeit,5,Büro,0.2,2675,0,Keine Veränderung,58528.88954437093,8,21,Nein,Executivelevel,Teilzeit,5.756694917380883,Aktiv,14,0,0.4206332586213904
2024,12,98815,Paul Castaneda,Weiblich,2010-01-10,Kein Austritt,Bürokraft,Doktorrand,39,1985-01-16,E5,Ja,3,Nein,28,Ja,Ja,2,16,0,Sabbatical,1,Büro,0.39,2486,0,Keine Veränderung,61960.610083293504,7,6,Nein,Mittellevel,Teilzeit,6.367092756684235,Aktiv,14,0,0.30852705823660076
2024,12,59856,Joyce Solis,Weiblich,2010-01-01,Kein Austritt,Fachkraft,Berufsausbildung,53,1971-11-05,E6,Ja,0,Ja,14,Nein,Ja,1,20,10,Krankheit,4,Büro,0.0,3172,0,Beförderung,51203.47737229759,1,5,Ja,Executivelevel,Teilzeit,5.060694917380883,Aktiv,14,0,0.30408038149013294
2024,12,65083,Ricky Luna,Weiblich,2014-05-01,Kein Austritt,Unterabteilungsleiter,Bachelorabschluss,41,1983-07-28,E10,Ja,4,Nein,26,Nein,Ja,0,38,0,Elternzeit,5,Büro,0.07,0,3,8,76196.7507232283,2,5,Nein,2,Vollzeit,5.392870691383216,Aktiv,10,0,0.2842337796963862
2024,12,41566,Angelica Keith,Weiblich,2010-01-20,Kein Austritt,Bürokraft,Berufsausbildung,39,1985-01-26,E5,Ja,1,Nein,28,Ja,Ja,1,18,9,Krankheit,2,Büro,0.45,2150,0,Seitlicher Wechsel,51002.89064397609,0,16,Ja,Mittellevel,Homeoffice,5.934793934419068,Aktiv,14,0,0.25972437522519076
2024,12,68176,Joel Newton,Weiblich,2016-03-01,Kein Austritt,Leitung Landeszentrale,Berufsausbildung,45,1979-07-27,E10,Ja,0,Ja,22,Nein,Ja,0,32,15,Krankheit,2,Büro,0.47,0,1,5,85651.1223345297,3,5,Nein,2,Teilzeit,5.05831426366427,Aktiv,8,0,0.2420716441060399
2024,12,81582,Anthony Gonzales,Weiblich,2010-01-01,Kein Austritt,Fachkraft,Bachelorabschluss,54,1970-03-25,E6,Ja,5,Ja,13,Nein,Ja,0,17,12,Krankheit,3,Landeszentrale,0.35,3777,0,Beförderung,41999.05260038917,10,7,Nein,Seniorlevel,Vollzeit,5.241472578492955,Aktiv,14,0,0.10466819076237022
2024,12,62976,Steve Paul,Weiblich,2010-01-01,Kein Austritt,Bürokraft,Bachelorabschluss,55,1969-06-10,E5,Ja,5,Nein,12,Ja,Ja,1,22,0,Elternzeit,1,Büro,0.04,2629,0,Keine Veränderung,53360.17972798336,7,13,Nein,Seniorlevel,Teilzeit,5.928331535888022,Aktiv,14,0,0.09372731431724036
2024,12,94391,Daniel Roberson,Männlich,2014-05-01,Kein Austritt,Leitung Büro,Masterabschluss,46,1978-10-19,E8,Ja,5,Ja,21,Nein,Ja,2,26,0,Elternzeit,3,Landeszentrale,0.22,4468,0,5,77876.8330489507,9,7,Nein,3,Homeoffice,5.531991094854871,Aktiv,10,0,0.04934318003439391
2024,12,29973,Anthony Romero,Männlich,2010-01-01,Kein Austritt,Bürokraft,Berufsausbildung,42,1982-11-06,E5,Ja,3,Nein,25,Nein,Ja,0,14,10,Krankheit,5,Büro,0.8,0,0,Beförderung,53555.785741732354,3,12,Nein,Seniorlevel,Homeoffice,5.537133733958409,Aktiv,14,0,0.04097941882702398
2024,12,74438,Jeremy Wallace,Männlich,2021-01-01,Kein Austritt,Unterabteilungsleiter,Doktorrand,56,1968-02-20,E10,Ja,1,Nein,11,Ja,Ja,0,37,0,Erkrankung mit Reha,2,Büro,0.75,0,3,2,96341.7715153548,3,24,Ja,3,Vollzeit,4.996634072686606,Aktiv,3,0,0.03727838263355753
2024,12,94886,Matthew Moore,Männlich,2010-07-26,Kein Austritt,Bürokraft,Bachelorabschluss,39,1985-08-01,E5,Ja,3,Nein,28,Nein,Ja,0,7,0,Sabbatical,4,Büro,0.06,0,0,Seitlicher Wechsel,46134.09137871816,6,7,Nein,Seniorlevel,Homeoffice,5.690675846346964,Aktiv,14,0,0.02765997879583646
2024,12,93606,Alexander Brown,Weiblich,2010-06-30,Kein Austritt,Bürokraft,Masterabschluss,39,1985-07-06,E5,Ja,3,Ja,28,Nein,Ja,0,17,7,Krankheit,3,Büro,0.29,3420,0,Keine Veränderung,64632.79610867377,7,21,Ja,Einstiegslevel,Homeoffice,6.323195259823735,Aktiv,14,0,0.0219610498777011
2024,12,29232,Traci Wilson,Weiblich,2018-05-01,Kein Austritt,Unterabteilungsleiter,Masterabschluss,47,1977-08-10,E10,Ja,2,Ja,20,Ja,Ja,0,32,0,Elternzeit,2,Büro,0.3,0,3,0,71789.7632274311,2,24,Ja,4,Teilzeit,5.424789537683665,Aktiv,6,0,0.021008644116598734
2024,12,91691,Jennifer Banks,Weiblich,2010-01-01,Kein Austritt,Bürokraft,Berufsausbildung,58,1966-09-08,E5,Ja,5,Ja,9,Nein,Ja,0,14,12,Krankheit,5,Landeszentrale,0.94,3062,0,Keine Veränderung,44425.45203249896,1,10,Ja,Einstiegslevel,Homeoffice,6.147133733958409,Aktiv,14,0,0.013682468462123903
2024,12,51359,Eric Carney,Männlich,2010-01-01,Kein Austritt,Fachkraft,Berufsausbildung,50,1974-03-09,E6,Ja,4,Ja,17,Nein,Ja,0,11,0,Erkrankung mit Reha,2,Landeszentrale,0.29,0,0,Keine Veränderung,58987.106118209114,1,21,Nein,Einstiegslevel,Homeoffice,6.144694917380883,Aktiv,14,0,0.012409642194429216
2024,12,25814,Aimee Turner,Männlich,2010-01-01,Kein Austritt,Bürokraft,Masterabschluss,44,1980-07-09,E5,Ja,2,Nein,23,Nein,Ja,0,16,0,Elternzeit,1,Landeszentrale,0.22,978,0,Beförderung,45319.09929680656,9,7,Nein,Einstiegslevel,Teilzeit,5.9990927566842345,Aktiv,14,0,0.010503520257392008
2024,12,85029,Richard Beasley,Weiblich,2023-12-01,Kein Austritt,Leitung Büro,Masterabschluss,45,1978-12-24,E8,Ja,5,Ja,22,Nein,Ja,0,25,15,Krankheit,4,Büro,0.12,700,0,5,81612.64712728177,5,21,Ja,4,Vollzeit,5.688491236978322,Aktiv,1,0,0.01017653059821933
2024,12,43862,Cynthia Rowe,Weiblich,2010-01-01,Kein Austritt,Bürokraft,Berufsausbildung,49,1975-02-05,E5,Ja,2,Ja,18,Nein,Ja,0,14,7,Krankheit,4,Landeszentrale,0.73,0,0,Beförderung,51541.78044060181,8,20,Ja,Mittellevel,Homeoffice,6.274793934419069,Aktiv,14,0,0.007382466378601479
2024,12,76616,Yvonne Burns,Weiblich,2010-01-01,Kein Austritt,Bürokraft,Berufsausbildung,46,1978-10-10,E5,Ja,4,Nein,21,Nein,Ja,1,22,0,Elternzeit,1,Büro,0.23,0,0,Seitlicher Wechsel,66160.22833694666,6,14,Ja,Einstiegslevel,Vollzeit,6.443195259823735,Aktiv,14,0,0.007251116685455537
2024,12,36821,Elizabeth French,Weiblich,2010-04-01,Kein Austritt,Abteilungsleiter,Doktorrand,61,1963-03-16,E12,Ja,5,Nein,6,Ja,Ja,1,34,0,keine,5,Landeszentrale,0.4,0,2,9,94114.1783333316,8,20,Nein,2,Homeoffice,6.653129640959033,Aktiv,14,0,0.00526265034156556
2024,12,36973,Olivia Dorsey,Männlich,2023-12-01,Kein Austritt,Unterabteilungsleiter,Masterabschluss,34,1989-12-28,E10,Ja,0,Ja,33,Ja,Ja,0,40,0,Erkrankung mit Reha,1,Büro,0.17,3744,3,4,117316.4540736544,1,6,Nein,3,Homeoffice,6.1266752733090835,Aktiv,1,0,0.0043446722046347214
2024,12,92345,Timothy Duncan,Weiblich,2010-01-01,Kein Austritt,Fachkraft,Berufsausbildung,56,1968-07-28,E6,Ja,2,Ja,11,Ja,Ja,2,17,0,keine,5,Büro,0.21,0,0,Keine Veränderung,63308.93543842564,1,5,Ja,Seniorlevel,Vollzeit,6.487092756684234,Aktiv,14,0,0.002976829497883306
2024,12,69437,Jennifer Johnson,Männlich,2017-05-01,Kein Austritt,Leitung Büro,Bachelorabschluss,52,1972-05-04,E8,Ja,4,Nein,15,Nein,Ja,2,12,0,Sabbatical,2,Büro,0.08,0,0,7,94098.57130901664,2,14,Ja,1,Homeoffice,5.587494685431596,Aktiv,7,0,0.002399411218865441
2024,12,61645,Gerald Hensley,Weiblich,2010-01-01,Kein Austritt,Fachkraft,Berufsausbildung,52,1972-03-16,E6,Ja,4,Nein,15,Nein,Ja,2,15,0,Elternzeit,3,Büro,0.35,0,0,Beförderung,64862.7595245238,4,8,Ja,Mittellevel,Teilzeit,6.4811337339584085,Aktiv,14,0,0.002174934023588199
2024,12,16764,Jeffrey Chandler,Männlich,2010-09-26,Kein Austritt,Bürokraft,Berufsausbildung,39,1985-10-02,E5,Ja,1,Ja,28,Ja,Ja,0,11,0,Erkrankung mit Reha,4,Büro,0.97,0,0,Verlassen und Wiedereinstieg,67542.21088524132,3,23,Nein,Executivelevel,Homeoffice,5.116694917380883,Aktiv,14,0,0.001444518616472195
2024,12,73904,Mark Perez,Männlich,2010-05-02,Kein Austritt,Bürokraft,Bachelorabschluss,39,1985-05-08,E5,Ja,3,Ja,28,Ja,Ja,0,5,0,Sabbatical,4,Büro,0.47,0,0,Keine Veränderung,55436.52259955594,9,21,Ja,Executivelevel,Vollzeit,6.816694917380883,Aktiv,14,0,0.001238724441759191
2024,12,27224,Jessica Gross,Weiblich,2010-01-01,Kein Austritt,Bürokraft,Masterabschluss,45,1979-07-11,E5,Ja,2,Nein,22,Nein,Ja,0,13,6,Krankheit,3,Büro,0.94,66,0,Keine Veränderung,49635.60695915275,8,22,Nein,Einstiegslevel,Vollzeit,6.693472578492952,Aktiv,14,0,0.0011488779276097724
2024,12,42177,Megan Nelson,Männlich,2010-01-01,Kein Austritt,Bürokraft,Doktorrand,41,1982-12-23,E5,Ja,1,Ja,26,Nein,Ja,2,13,0,Erkrankung mit Reha,1,Büro,0.48,4647,0,Keine Veränderung,48579.97265499163,9,25,Nein,Einstiegslevel,Vollzeit,6.5755340376944345,Aktiv,14,0,0.001146651141624398
2024,12,12565,Andrew Phelps,Weiblich,2016-03-01,Kein Austritt,Bürokraft,Berufsausbildung,51,1973-02-14,E5,Ja,5,Ja,16,Nein,Ja,0,10,0,Elternzeit,5,Büro,0.74,0,0,8,49897.017577837134,9,24,Ja,1,Homeoffice,6.2739011580793935,Aktiv,8,0,0.001085862488295541
2024,12,53515,Michael Evans,Weiblich,2010-01-01,Kein Austritt,Leitung Büro,Berufsausbildung,59,1965-09-15,E8,Ja,0,Nein,8,Nein,Ja,0,28,10,Krankheit,1,Bund,0.7,3401,0,Keine Veränderung,93342.0574862868,2,16,Nein,Executivelevel,Teilzeit,7.175331535888021,Aktiv,14,0,0.0007716236748023552
2024,12,47828,Andrew Reynolds,Männlich,2010-01-01,Kein Austritt,Fachkraft,Doktorrand,56,1968-08-05,E6,Ja,2,Nein,11,Ja,Ja,0,27,15,Krankheit,5,Landeszentrale,0.48,2090,0,Beförderung,49030.65396051896,1,8,Nein,Seniorlevel,Teilzeit,6.144010543093911,Aktiv,14,0,0.0007654270344547989
2024,12,96846,Jonathan Peterson,Weiblich,2010-06-27,Kein Austritt,Bürokraft,Doktorrand,39,1985-07-03,E5,Ja,0,Ja,28,Nein,Ja,0,4,0,Sabbatical,2,Büro,0.46,0,0,Beförderung,69318.15846454764,5,11,Nein,Executivelevel,Vollzeit,6.834793934419069,Aktiv,14,0,0.000546558710156277
2024,12,14067,Pamela Diaz,Männlich,2010-01-01,Kein Austritt,Bürokraft,Bachelorabschluss,48,1976-11-01,E5,Ja,5,Nein,19,Nein,Ja,2,16,0,Erkrankung mit Reha,3,Büro,0.54,0,0,Beförderung,49829.21022058444,10,14,Ja,Mittellevel,Vollzeit,6.545331535888021,Aktiv,14,0,0.0005059730374481334
2024,12,37622,Kelly Liu,Männlich,2016-08-01,Kein Austritt,Fachkraft,Masterabschluss,45,1978-12-09,E6,Ja,3,Nein,22,Nein,Ja,0,25,0,Sabbatical,2,Landeszentrale,0.74,0,0,2,59104.00418574575,3,11,Ja,2,Vollzeit,5.606689022896646,Aktiv,8,0,0.0004185125845221732
2024,12,42227,Sheena Hayes,Männlich,2023-12-01,Kein Austritt,Abteilungsleiter,Masterabschluss,50,1973-12-04,E12,Ja,4,Nein,17,Ja,Ja,2,34,10,Krankheit,4,Landeszentrale,0.36,0,2,8,94253.82548531512,7,18,Nein,1,Vollzeit,6.951708631674846,Aktiv,1,0,0.00036210729752470146
2024,12,60277,Marie Christian,Weiblich,2010-01-01,Kein Austritt,Fachkraft,Masterabschluss,58,1966-05-27,E6,Ja,4,Ja,9,Ja,Ja,1,24,8,Krankheit,4,Büro,0.76,1464,0,Keine Veränderung,40313.365529872695,4,12,Ja,Einstiegslevel,Teilzeit,6.530734037694435,Aktiv,14,0,0.0003483244615470082
2024,12,48290,Ellen Morgan,Weiblich,2010-01-01,Kein Austritt,Unterabteilungsleiter,Berufsausbildung,59,1965-06-26,E10,Ja,5,Nein,8,Nein,Ja,2,37,0,Elternzeit,1,Büro,0.54,0,3,Beförderung,89822.31597412919,3,9,Ja,Executivelevel,Teilzeit,6.406793934419069,Aktiv,14,0,0.00033495613635196013
2024,12,74722,Lauren Carson,Männlich,2010-03-20,Kein Austritt,Bürokraft,Bachelorabschluss,39,1985-03-26,E5,Ja,5,Nein,28,Ja,Ja,1,22,5,Krankheit,5,Landeszentrale,0.79,0,0,Keine Veränderung,50539.72871810599,8,14,Nein,Mittellevel,Homeoffice,7.077133733958409,Aktiv,14,0,0.0002509690912050114
2024,12,84177,Jessica Callahan,Männlich,2010-01-01,Kein Austritt,Fachkraft,Berufsausbildung,50,1974-01-03,E6,Ja,4,Nein,17,Ja,Ja,0,19,0,Erkrankung mit Reha,3,Büro,0.88,2690,0,Verlassen und Wiedereinstieg,58747.34681443101,0,10,Nein,Seniorlevel,Teilzeit,5.060694917380883,Aktiv,14,0,0.0002315480104042961
2024,12,85250,Cody Conley,Männlich,2023-12-01,Kein Austritt,Bürokraft,Berufsausbildung,34,1990-03-04,E5,Ja,5,Ja,33,Ja,Ja,1,19,8,Krankheit,3,Büro,0.67,0,0,7,53614.12916069951,2,22,Nein,1,Teilzeit,5.327033200812188,Aktiv,1,0,0.00017211482446670098
2024,12,14852,Jennifer Adkins,Weiblich,2010-01-01,Kein Austritt,Bürokraft,Berufsausbildung,45,1979-04-17,E5,Ja,1,Ja,22,Nein,Ja,2,19,0,keine,5,Büro,0.2,0,0,Seitlicher Wechsel,57202.92389055424,4,21,Nein,Einstiegslevel,Teilzeit,6.9606758463469625,Aktiv,14,0,0.00014612446955998275
2024,12,53427,Michael Taylor,Weiblich,2016-08-01,Kein Austritt,Leitung Büro,Berufsausbildung,42,1982-07-05,E8,Ja,3,Nein,25,Nein,Ja,1,23,0,Sabbatical,5,Bund,0.67,2080,0,10,103776.2082756057,3,22,Nein,4,Homeoffice,7.5282419330959005,Aktiv,8,0,9.558962009233024e-05
2024,12,82917,Anthony Ward,Weiblich,2021-01-01,Kein Austritt,Abteilungsleiter,Berufsausbildung,48,1976-04-10,E12,Ja,0,Nein,19,Ja,Ja,0,35,0,keine,2,Büro,0.87,2154,2,6,106037.61926275966,0,25,Ja,1,Vollzeit,5.03068381654656,Aktiv,3,0,8.266066233318627e-05
2024,12,84607,David Martinez,Weiblich,2010-06-25,Kein Austritt,Bürokraft,Masterabschluss,39,1985-07-01,E5,Ja,4,Nein,28,Ja,Ja,0,21,0,Elternzeit,5,Büro,0.63,0,0,Verlassen und Wiedereinstieg,47976.07736192354,6,22,Ja,Mittellevel,Homeoffice,5.514793934419068,Aktiv,14,0,8.07410634787105e-05
2024,12,29293,Lori Davis,Weiblich,2020-04-01,Kein Austritt,Unterabteilungsleiter,Masterabschluss,51,1972-12-12,E10,Ja,3,Ja,16,Nein,Ja,1,45,0,Elternzeit,4,Büro,0.66,0,3,10,105129.18613647018,1,12,Nein,4,Teilzeit,6.804994072303716,Aktiv,4,0,5.5480943093793914e-05
2024,12,49618,Stephanie Salazar,Weiblich,2010-06-12,Kein Austritt,Bürokraft,Doktorrand,39,1985-06-18,E5,Ja,2,Ja,28,Ja,Ja,1,15,3,Krankheit,2,Büro,0.47,0,0,Keine Veränderung,57254.60941498014,5,13,Ja,Mittellevel,Homeoffice,7.5547939344190675,Aktiv,14,0,4.027986006881922e-05
2024,12,61879,Robert Potter,Weiblich,2010-01-01,Kein Austritt,Bürokraft,Bachelorabschluss,42,1982-10-17,E5,Ja,3,Ja,25,Ja,Ja,0,21,0,Elternzeit,4,Büro,0.94,0,0,Beförderung,55934.456240128704,8,16,Ja,Mittellevel,Teilzeit,7.336694917380883,Aktiv,14,0,3.9016953266387885e-05
2024,12,99582,Christopher Waters,Männlich,2016-03-01,Kein Austritt,Bürokraft,Masterabschluss,44,1980-09-19,E5,Ja,5,Nein,23,Nein,Ja,0,10,0,Elternzeit,1,Büro,0.3,0,0,1,51129.36638571555,7,25,Nein,1,Vollzeit,6.070164198471868,Aktiv,8,0,3.875443406031824e-05
2024,12,99949,Kyle Blake,Weiblich,2016-08-01,Kein Austritt,Leitung Landeszentrale,Bachelorabschluss,55,1969-06-07,E10,Ja,2,Nein,12,Ja,Ja,1,29,9,Krankheit,2,Büro,0.16,0,1,10,88809.92199046198,2,25,Nein,4,Vollzeit,7.180826095579658,Aktiv,8,0,3.0350089783659164e-05
2024,12,79942,Carla Gray,Männlich,2010-09-12,Kein Austritt,Bürokraft,Bachelorabschluss,39,1985-09-18,E5,Ja,4,Nein,28,Ja,Ja,2,17,5,Krankheit,1,Büro,0.91,212,0,Keine Veränderung,52205.106037674945,2,5,Nein,Seniorlevel,Homeoffice,7.0771337339584095,Aktiv,14,0,2.8454063815187895e-05
2024,12,78667,Jill Reynolds,Männlich,2014-05-01,Kein Austritt,Unterabteilungsleiter,Masterabschluss,44,1980-09-01,E10,Ja,5,Nein,23,Nein,Ja,0,47,13,Krankheit,4,Büro,0.01,4234,3,1,95215.97704834114,6,12,Nein,3,Homeoffice,5.969856599072855,Aktiv,10,0,2.791763326471318e-05
2024,12,95823,Allison Spencer,Männlich,2010-01-01,Kein Austritt,Fachkraft,Bachelorabschluss,53,1971-03-23,E6,Ja,0,Nein,14,Nein,Ja,1,17,0,Sabbatical,1,Büro,0.54,0,0,Keine Veränderung,49859.32981018103,4,17,Nein,Executivelevel,Teilzeit,6.673934037694433,Aktiv,14,0,2.6673973326138027e-05
2024,12,11330,Theodore Jones Jr.,Weiblich,2010-01-01,Kein Austritt,Fachkraft,Bachelorabschluss,50,1974-09-14,E6,Ja,3,Nein,17,Ja,Ja,0,11,0,Erkrankung mit Reha,3,Büro,0.43,3684,0,Seitlicher Wechsel,56940.36318109569,9,16,Nein,Executivelevel,Homeoffice,6.978289022896647,Aktiv,14,0,2.2425971105734722e-05
2024,12,50135,Shannon Ramsey,Weiblich,2010-01-01,Kein Austritt,Bürokraft,Doktorrand,52,1972-10-08,E5,Ja,3,Ja,15,Nein,Ja,1,18,0,Elternzeit,1,Büro,0.66,4816,0,Keine Veränderung,59513.75498267879,10,20,Nein,Executivelevel,Homeoffice,7.056793934419068,Aktiv,14,0,1.7260897496844334e-05
